54;49;14;17;10;20;39;21
32;68;93;87;34;79;72;35
71;88;43;55;81;55;15;35
37;30;32;39;25;92;99;90
78;94;41;37;91;80;92;54
66;93;56;15;47;84;48;97
60;64;95;77;59;98;77;79
45;86;79;34;33;90;16;74
57;60;14;19;33;38;77;97
68;61;14;99;10;33;22;79
62;75;29;68;70;11;77;26
66;20;63;75;60;19;49;88
33;25;26;46;27;35;14;39
70;85;10;21;35;98;68;77
37;92;55;37;96;26;18;94
43;40;78;55;91;60;94;86
80;72;95;72;24;26;23;30
10;28;49;62;28;27;98;92
13;20;71;97;76;54;41;37
14;35;64;28;33;41;70;74
99;15;35;51;30;78;68;12
40;25;67;68;96;72;13;72
13;38;17;91;78;39;38;95
74;95;13;70;78;64;39;75
31;46;53;73;90;33;38;55
72;28;96;41;42;73;29;96
37;57;57;50;37;50;67;46
14;70;40;34;95;85;74;34
77;62;97;75;11;27;95;89
13;57;87;73;20;37;38;11
53;23;83;27;23;91;19;16
21;78;27;79;88;87;76;14
70;60;39;66;64;47;20;24
79;36;61;24;97;23;97;62
19;38;60;41;95;97;13;79
32;81;11;11;93;50;46;20
96;98;37;35;52;52;34;74
81;81;10;47;39;64;37;84
21;69;87;87;33;19;26;68
69;91;88;35;67;21;96;41
41;25;55;32;27;51;48;84
53;81;38;21;23;45;14;49
69;95;11;38;28;74;94;17
66;40;11;79;29;43;55;87
57;32;83;52;37;76;90;26
15;52;57;59;54;62;13;85
15;28;58;86;18;57;34;27
46;87;39;14;94;48;57;23
26;84;11;50;54;49;19;99
67;72;92;76;94;67;38;59
43;12;10;89;26;60;65;84
78;70;78;89;93;10;42;56
29;56;59;25;60;66;39;77
24;45;25;72;64;26;23;21
94;87;57;97;87;28;68;25
20;51;77;58;84;50;85;38
57;59;29;22;69;53;65;13
78;82;52;73;52;58;98;70
43;94;24;10;80;63;74;19
95;37;50;79;26;60;69;30
32;81;31;23;28;15;31;13
62;69;77;54;16;16;80;43
75;62;38;95;82;63;83;10
61;22;58;17;62;79;10;41
82;99;68;75;51;27;32;22
67;30;55;22;64;46;74;11
77;44;95;85;28;39;56;76
63;52;16;13;15;41;52;35
78;23;81;61;30;33;31;29
20;52;62;26;30;31;13;49
83;39;88;75;98;70;97;53
62;34;63;50;79;52;96;91
21;96;86;17;90;57;68;16
24;64;88;59;98;37;71;98
75;57;95;58;48;74;71;27
52;97;78;40;52;54;87;89
35;89;28;56;36;97;19;65
54;83;94;29;68;18;78;50
54;99;13;13;91;50;54;21
98;11;22;16;49;65;50;80
21;58;69;72;79;34;85;96
89;21;71;33;56;31;88;32
78;36;73;13;78;13;73;31
54;10;36;86;65;24;67;30
67;81;24;74;24;96;32;71
55;68;51;25;48;74;50;98
23;98;15;47;95;27;27;31
16;84;35;75;19;28;70;70
66;60;14;76;44;71;19;54
24;21;63;77;96;22;95;48
21;63;99;27;27;14;87;52
88;16;90;79;17;95;28;10
17;23;25;31;16;96;14;33
54;99;35;76;25;27;98;36
18;82;89;15;94;91;27;34
43;29;67;99;72;57;94;66
58;59;99;28;65;17;86;90
52;28;50;64;97;93;59;40
12;85;74;84;30;37;46;15
24;10;21;23;69;51;27;63
38;96;60;74;58;21;28;79
51;98;79;19;89;59;58;34
17;79;75;76;17;73;50;98
71;76;24;13;14;45;35;27
53;78;91;98;38;84;19;81
25;77;26;49;89;28;56;32
58;70;48;41;10;47;57;51
84;21;50;79;25;97;24;65
72;10;56;67;51;60;16;98
71;84;45;58;92;24;83;22
14;40;91;42;37;61;69;11
59;76;11;30;66;78;24;58
56;81;65;46;43;14;41;91
62;46;93;95;35;40;15;98
80;35;80;97;14;66;98;63
81;21;56;54;45;60;47;19
57;35;65;79;38;93;12;43
37;20;68;41;19;57;91;86
41;98;66;46;91;35;27;65
10;63;32;61;14;47;78;66
77;76;66;41;40;55;83;63
67;74;97;71;15;65;75;99
49;22;88;79;25;59;65;72
28;72;87;94;82;54;29;20
59;27;28;34;71;46;53;55
54;13;37;17;83;36;99;83
22;68;10;41;43;62;48;63
17;13;56;40;72;81;85;65
61;22;49;44;35;71;98;53
80;48;84;30;47;35;53;86
80;28;98;56;28;12;73;73
37;31;79;67;27;70;44;83
71;39;53;25;92;77;78;65
63;13;30;35;96;62;81;52
73;66;14;33;40;60;98;67
93;99;92;39;55;85;84;22
53;38;57;60;16;43;99;21
38;94;63;18;84;87;77;88
13;77;80;60;94;75;71;85
54;42;45;32;17;64;30;17
96;81;76;35;44;97;17;22
26;46;15;19;24;77;87;43
23;83;13;40;77;27;32;63
45;22;29;64;96;62;35;29
51;38;49;75;55;23;93;85
78;51;87;74;43;22;24;76
13;32;40;73;80;28;54;56
27;20;84;19;35;60;54;58
33;45;87;21;65;55;56;15
48;66;37;59;77;13;20;70
31;71;61;78;39;77;52;35
26;58;12;94;69;98;46;31
35;56;58;75;59;28;91;86
79;16;28;56;34;72;92;23
51;43;14;57;35;31;19;58
70;76;34;40;75;32;62;70
25;75;76;11;48;15;58;92
66;28;49;75;73;44;32;50
41;30;10;31;12;23;77;32
30;29;84;88;42;26;20;74
41;61;98;59;76;38;14;38
82;34;49;60;33;58;48;32
45;43;52;77;57;37;32;15
56;70;13;99;61;70;80;63
14;40;44;45;94;76;40;51
15;43;36;34;52;83;19;22
20;83;46;90;33;89;31;19
91;54;42;65;83;96;97;36
99;95;71;47;24;48;84;98
68;26;27;94;27;15;97;39
19;68;93;62;97;70;35;46
78;73;24;70;36;58;22;92
52;74;98;77;18;59;80;12
71;62;33;15;40;32;36;95
84;53;38;29;96;13;36;90
32;73;58;61;92;10;50;45
76;66;37;53;98;23;77;11
94;31;75;76;42;53;22;30
70;35;84;91;10;78;46;63
66;74;15;26;47;13;10;53
49;68;86;99;81;99;39;26
32;91;97;55;64;78;56;26
46;18;39;91;10;26;75;95
79;66;94;44;65;63;12;58
93;50;75;86;57;64;78;64
92;89;43;83;23;70;87;66
86;81;25;21;26;83;62;25
87;25;97;74;70;15;10;31
55;41;91;69;69;86;32;74
63;76;85;54;17;78;98;92
67;99;74;90;46;72;44;23
74;19;12;84;10;39;23;84
38;51;61;87;86;27;65;67
64;14;68;21;28;90;28;29
57;41;45;87;34;70;52;12
49;57;41;12;17;12;95;91
76;85;65;73;92;95;20;52
87;77;33;56;24;42;49;22
43;15;49;98;66;66;43;32
13;41;89;65;50;82;30;54
81;61;57;98;20;49;88;22
76;81;93;61;20;85;19;10
35;66;56;67;50;61;21;42
59;41;37;16;12;47;73;89
29;58;99;81;66;71;15;32
95;62;72;72;73;60;10;99
56;76;69;50;90;40;94;47
14;11;40;68;30;62;95;46
43;74;40;58;83;29;96;56
82;88;80;84;63;63;88;28
73;61;11;89;89;12;21;32
75;30;67;11;97;69;77;83
44;99;74;13;61;59;79;53
71;25;72;58;66;45;41;76
39;38;87;81;34;80;69;62
42;34;41;94;64;82;23;81
43;72;99;27;15;88;52;99
98;30;37;10;88;53;72;64
88;30;89;38;96;69;58;31
63;42;51;26;96;50;34;84
72;72;51;73;21;95;95;66
80;40;10;46;27;62;24;76
54;29;64;61;44;83;32;26
76;53;41;68;74;16;89;83
98;83;69;43;91;23;58;11
65;16;65;61;69;87;13;24
76;81;87;82;75;70;23;37
70;31;49;50;27;78;65;96
36;11;89;74;48;17;96;76
33;17;99;79;17;35;65;14
48;52;87;63;40;82;66;26
72;38;59;54;13;39;52;26
78;36;32;73;12;96;16;99
39;38;92;12;68;35;10;67
62;24;36;59;53;37;48;20
71;15;14;18;16;32;94;24
57;79;99;67;16;71;61;56
63;27;18;20;69;52;92;33
68;57;97;48;31;98;96;57
47;99;19;42;74;75;25;95
26;71;64;74;13;72;31;90
87;87;41;26;24;78;27;79
12;70;20;90;86;63;43;75
94;69;30;52;80;64;22;31
64;98;24;37;26;65;65;16
66;53;98;64;99;33;72;84
59;40;17;30;40;89;61;38
36;17;64;39;16;64;63;92
24;31;41;47;56;30;46;65
22;87;44;64;19;51;27;59
11;82;52;53;90;40;86;16
12;55;47;61;27;80;97;44
69;99;20;51;72;47;58;24
15;91;94;40;68;31;47;33
29;11;44;42;22;92;76;97
47;52;85;75;45;35;61;74
10;14;40;82;29;58;93;50
86;21;95;15;48;96;71;59
12;73;62;95;68;76;19;79
16;78;98;86;62;51;47;87
68;37;11;54;58;90;36;62
99;31;18;68;47;70;41;88
48;25;75;34;22;18;38;61
10;71;76;55;60;85;55;35
68;43;87;77;89;18;37;46
45;80;70;98;45;86;23;86
15;18;76;39;94;30;14;87
87;37;42;15;82;34;40;88
30;60;76;57;14;72;48;41
91;66;11;73;79;10;17;47
10;80;38;25;47;75;56;56
84;57;26;86;96;60;72;28
58;77;10;88;10;42;98;65
77;93;14;85;77;67;17;18
66;90;16;69;50;22;67;90
86;16;39;38;78;24;96;69
82;78;99;99;49;75;16;61
55;11;31;70;62;26;46;13
19;16;19;65;82;78;81;16
24;43;62;35;83;24;88;44
81;53;47;17;44;66;36;53
17;94;61;43;51;64;57;52
87;24;81;74;34;87;55;77
74;71;48;59;23;38;55;51
66;25;23;50;14;52;63;94
65;93;41;55;45;48;51;72
54;82;22;92;20;52;19;76
70;31;95;74;77;72;25;33
67;35;26;71;12;43;39;27
80;41;65;29;74;53;34;89
63;24;12;18;91;77;52;45
21;52;58;79;46;13;38;16
20;34;14;56;91;69;48;26
28;72;49;93;33;88;53;73
30;13;17;47;67;67;78;96
51;35;42;38;13;15;95;86
94;16;48;78;47;35;68;34
93;93;68;50;28;46;96;28
52;65;41;62;53;13;57;62
50;11;83;41;91;27;42;56
91;68;79;67;84;14;19;84
66;67;29;46;82;44;27;13
43;95;27;54;83;35;32;10
25;98;63;45;17;35;51;77
90;31;71;21;76;13;29;84
69;75;40;50;97;93;46;28
62;58;55;99;89;48;52;58
26;53;39;84;29;76;37;37
65;73;58;34;25;45;33;97
72;38;46;64;47;98;54;67
16;36;46;49;57;93;86;78
66;61;48;35;47;46;18;85
30;16;61;99;70;81;87;58
57;65;40;45;56;95;43;57
74;25;98;10;43;43;27;63
91;27;43;50;92;85;48;35
26;23;70;20;74;56;94;93
84;17;93;47;74;73;50;73
61;27;62;80;21;98;13;93
58;11;75;84;78;89;98;74
99;50;58;25;61;26;48;12
73;39;34;22;66;57;36;66
54;37;42;36;55;40;65;29
57;86;74;63;81;29;25;14
36;82;73;97;50;89;76;70
15;26;18;46;88;38;16;84
69;54;99;39;86;22;58;73
15;75;79;87;57;71;66;28
47;80;24;21;43;49;52;51
64;21;46;68;86;62;80;78
13;95;74;80;45;64;62;66
56;66;25;62;25;10;11;36
21;70;56;99;74;99;70;77
72;62;23;66;82;28;47;82
57;63;61;27;14;43;25;82
27;85;97;87;42;51;90;93
12;49;47;61;47;34;12;87
32;51;47;37;54;72;95;82
91;23;47;56;31;94;64;85
96;50;93;30;32;81;41;95
70;73;84;29;50;69;35;63
71;51;27;42;37;98;81;50
97;27;60;88;14;52;35;47
68;93;47;23;42;46;60;43
90;27;63;99;39;98;99;98
74;39;84;73;32;11;73;60
66;44;49;11;73;20;16;11
81;72;20;80;10;10;93;19
76;69;38;90;16;90;68;18
21;94;26;67;40;59;40;55
36;33;43;42;38;43;73;92
49;45;96;32;33;89;97;20
62;65;44;95;29;61;58;37
57;96;38;58;69;66;83;35
58;53;64;33;44;83;24;47
17;53;84;65;43;67;19;81
26;64;57;83;83;33;41;33
39;75;50;51;11;61;78;85
10;27;96;77;41;35;51;86
66;32;12;80;68;19;31;74
74;22;59;17;90;77;99;64
17;16;91;27;17;99;17;22
33;73;16;14;96;75;96;97
85;24;74;68;36;53;91;42
29;33;81;41;34;98;78;33
51;85;34;52;70;35;67;49
41;50;59;30;34;45;26;73
52;78;40;21;46;51;15;43
36;96;41;49;25;73;25;62
33;93;35;39;25;27;21;70
81;43;20;78;34;29;45;49
61;35;51;49;20;30;50;36
66;15;51;58;53;52;98;86
88;44;60;70;91;60;10;28
99;35;38;71;22;84;78;50
53;39;57;59;93;36;63;46
13;48;23;92;59;17;73;93
34;41;91;52;26;18;86;57
40;54;51;99;39;36;14;15
87;10;24;40;32;62;49;70
24;29;17;19;21;47;78;37
18;50;70;57;77;54;61;84
15;67;20;58;86;79;24;88
12;60;97;80;95;23;56;15
95;99;33;53;45;50;80;67
30;68;74;54;40;64;65;54
29;26;84;60;74;49;97;60
76;66;97;15;22;48;61;54
24;59;81;60;11;87;95;80
86;29;58;88;68;68;90;14
70;70;53;74;65;80;89;30
25;15;22;14;43;89;28;60
63;27;47;22;89;22;72;68
28;85;58;46;79;82;61;26
81;83;21;24;50;16;26;19
87;83;66;43;88;49;51;15
95;42;31;71;70;25;99;23
62;46;99;24;20;24;76;76
61;87;72;91;92;73;59;51
10;73;96;19;41;97;42;28
26;13;98;37;93;67;48;20
53;91;63;99;33;42;97;78
64;56;81;39;88;96;23;46
84;30;44;15;19;73;95;75
21;27;96;26;51;92;28;49
58;36;95;50;89;87;27;43
26;55;62;42;70;98;53;49
99;14;14;40;34;86;94;79
46;98;20;68;39;58;97;85
50;98;67;90;21;62;32;40
53;58;17;45;77;95;11;91
88;20;79;79;12;94;36;42
54;49;20;14;63;75;93;22
58;71;51;43;52;62;51;63
84;97;53;55;98;27;13;24
87;36;70;80;48;81;53;62
84;75;32;86;38;35;94;88
73;96;50;22;12;55;59;60
27;36;24;78;96;71;25;58
37;51;99;56;61;95;44;50
75;44;38;58;95;76;89;23
62;20;89;60;38;66;78;93
62;47;37;74;84;88;26;98
85;58;37;78;99;29;58;35
63;55;32;14;16;91;83;94
46;66;99;56;37;76;61;68
26;13;23;94;55;44;10;83
55;17;26;42;95;96;98;61
12;39;83;49;54;11;97;58
31;70;85;26;40;57;85;90
27;54;32;72;15;41;76;53
27;97;31;53;48;85;37;12
21;64;35;23;61;67;98;15
50;61;87;17;73;58;46;38
67;25;35;23;23;82;42;63
87;22;46;25;74;66;46;20
68;71;91;95;40;40;62;65
46;63;75;47;93;45;31;63
23;55;44;62;61;85;43;18
98;90;23;60;91;54;48;63
77;66;65;23;86;77;11;23
27;13;40;40;16;48;98;53
96;55;80;22;36;63;13;61
51;53;87;98;44;23;93;66
42;61;50;58;27;39;18;39
72;89;15;85;33;55;16;76
76;11;44;61;80;75;85;20
45;49;56;55;66;93;30;57
45;87;73;89;17;94;92;79
36;89;81;88;42;71;26;49
48;26;74;68;21;36;56;97
36;59;15;23;22;10;70;71
89;75;50;73;36;16;61;86
18;51;30;17;67;29;78;16
44;95;41;53;76;31;87;64
86;18;33;67;40;97;45;59
35;64;38;43;90;77;36;71
43;46;38;96;23;26;77;19
93;87;30;84;76;78;87;92
27;15;80;98;75;88;68;33
23;43;91;33;16;69;11;22
46;70;62;91;39;49;90;64
14;73;82;57;36;48;12;57
99;18;93;32;10;58;72;30
73;48;72;97;42;86;65;51
27;26;15;85;27;30;92;50
33;38;47;65;20;74;60;95
67;66;21;26;90;33;78;43
66;69;89;56;76;35;14;97
58;80;50;44;90;91;34;27
34;84;37;16;16;41;62;64
95;74;38;16;55;15;69;53
84;81;49;46;59;74;92;49
66;26;13;92;58;87;50;77
53;70;52;52;91;69;17;51
14;18;21;48;16;23;50;85
46;50;96;80;21;57;14;71
15;13;36;31;28;91;28;95
27;98;13;97;39;75;84;64
49;71;99;77;36;40;85;63
26;16;43;86;90;36;52;42
69;80;83;67;39;81;94;24
42;52;91;87;10;42;49;42
19;86;61;44;44;37;87;94
97;11;58;98;61;81;91;44
81;21;88;28;78;94;14;26
62;54;13;28;76;44;81;25
65;67;16;99;82;33;71;28
68;80;83;45;78;92;59;69
82;96;86;65;78;27;36;79
47;28;66;98;13;16;53;15
57;37;76;35;99;81;56;83
95;52;58;65;86;78;53;51
35;38;59;74;66;10;48;15
60;93;88;82;67;57;86;58
89;90;95;52;85;90;56;60
55;28;32;57;99;52;27;29
71;95;95;68;28;80;60;88
89;60;36;99;75;65;15;90
49;13;45;65;98;78;98;34
53;87;41;83;55;18;93;85
98;37;67;94;93;78;16;40
52;31;81;95;31;18;29;45
77;47;21;97;53;34;18;17
81;80;37;21;14;30;84;11
62;34;93;18;85;63;53;12
40;72;57;16;32;49;95;56
92;44;28;82;82;12;42;12
56;72;14;90;92;77;43;23
12;97;84;97;99;70;10;72
86;47;94;71;91;87;83;60
11;55;30;98;92;71;96;13
97;27;40;42;86;45;24;57
79;50;72;14;43;16;15;45
36;31;51;82;55;99;89;62
33;84;22;83;82;59;45;66
67;94;85;60;85;95;84;65
81;35;74;98;85;79;86;16
66;94;73;86;89;72;82;32
70;77;51;80;93;32;54;89
88;46;53;91;31;43;34;63
41;32;51;31;35;14;13;45
86;93;52;15;86;60;49;49
87;56;81;95;77;44;52;58
16;93;42;76;10;37;53;18
67;22;41;60;66;94;90;20
54;47;62;63;15;58;76;37
53;82;52;35;17;54;80;72
32;14;67;32;64;19;82;33
45;14;42;25;96;23;30;87
50;45;76;98;16;98;73;45
23;11;73;71;59;32;44;21
25;34;76;68;50;20;84;99
42;45;47;40;24;91;24;16
65;13;79;93;90;95;39;91
78;59;93;22;29;87;64;68
56;61;93;13;46;52;91;17
69;77;11;75;36;33;12;92
25;37;94;17;89;80;67;58
60;54;30;84;82;31;95;67
47;24;12;92;11;74;75;79
39;98;50;87;26;94;20;87
18;24;79;56;83;23;61;20
83;23;98;44;46;44;82;55
19;38;81;31;97;44;29;57
77;76;99;17;86;48;48;94
35;73;20;69;42;88;30;28
39;80;65;53;95;69;31;70
67;96;62;53;44;46;10;11
67;93;62;25;66;84;90;75
69;10;13;69;94;75;60;39
65;18;79;43;64;45;96;94
81;47;49;68;80;80;70;59
19;62;25;91;28;46;36;59
31;77;59;13;52;45;37;47
48;15;15;49;66;19;75;53
47;59;22;23;31;21;42;39
11;56;14;58;66;69;31;58
63;44;93;61;61;88;67;70
16;44;34;82;40;18;35;52
60;42;62;28;25;49;87;93
52;16;66;94;45;30;37;23
71;60;67;88;89;25;81;53
84;22;90;73;56;28;84;52
22;28;80;64;31;85;38;58
48;16;48;72;50;10;30;41
18;23;19;30;76;52;84;76
62;94;54;64;55;35;34;55
10;62;29;51;96;28;16;38
12;37;65;13;28;40;13;30
63;24;63;74;62;68;67;15
73;64;38;19;45;35;29;96
51;88;91;68;75;59;29;94
79;57;70;72;30;15;72;37
21;32;19;14;78;90;10;58
80;83;14;56;60;15;70;98
97;41;18;89;81;70;95;38
14;96;20;53;35;26;97;77
51;41;77;21;46;19;42;98
46;48;24;41;52;99;35;41
87;37;83;65;88;71;15;65
43;98;26;58;14;77;83;12
12;84;11;94;33;69;17;30
75;49;19;75;33;13;26;49
46;84;70;55;84;40;29;98
95;77;20;95;42;16;74;89
67;85;27;33;69;20;66;26
94;49;31;97;68;16;70;57
90;82;33;86;16;24;21;34
56;63;74;98;50;53;66;36
26;95;98;54;89;94;50;40
85;58;71;38;53;44;45;69
33;12;50;20;81;15;21;20
95;58;87;34;77;35;89;74
96;77;73;33;28;12;79;49
63;71;27;80;95;22;17;84
47;23;66;96;47;92;32;97
17;16;36;19;44;34;45;18
50;21;11;76;49;52;84;32
16;51;15;73;34;94;30;24
17;61;99;39;28;75;86;38
63;69;39;20;40;50;58;82
82;57;62;81;63;27;98;19
35;38;94;42;88;63;80;74
36;96;69;24;69;49;75;71
97;80;37;91;82;82;10;64
85;48;50;68;19;45;65;12
51;57;44;64;16;90;31;81
39;68;49;60;23;61;38;12
16;43;89;14;48;67;38;45
38;77;96;98;75;86;54;14
93;56;85;43;75;61;74;78
77;33;33;50;26;63;93;39
75;38;21;28;67;78;95;95
85;26;65;46;29;25;23;27
37;44;12;35;52;36;90;21
65;57;39;65;83;93;19;40
97;92;82;60;88;45;43;20
36;12;80;93;33;99;19;62
79;54;67;88;43;90;36;68
27;15;49;90;14;87;57;97
34;34;84;90;64;99;76;72
53;32;77;92;35;52;98;43
58;96;76;56;56;35;72;40
87;78;12;86;78;27;16;51
55;82;30;14;91;94;10;16
21;65;34;85;41;58;29;11
51;49;92;85;86;90;52;63
25;28;36;35;70;27;91;20
89;10;55;63;76;99;99;43
76;15;43;45;78;28;63;73
43;80;79;20;23;54;12;80
28;58;67;38;30;54;46;19
62;27;22;96;35;20;80;95
49;86;53;67;59;52;35;55
41;61;10;80;18;88;93;53
29;31;26;30;91;93;58;46
53;89;29;23;76;66;24;98
58;68;49;34;63;83;79;69
95;32;38;76;67;11;64;72
61;48;14;86;18;10;69;86
53;14;15;28;14;36;71;60
46;55;87;30;46;94;94;62
24;32;86;81;43;56;47;44
47;61;97;96;13;67;21;35
32;79;10;47;77;56;45;66
64;62;52;10;44;84;71;19
80;43;62;34;63;22;85;95
11;79;30;33;33;58;44;76
17;94;79;52;63;52;49;67
75;11;62;57;73;15;85;70
95;85;53;65;79;64;95;19
59;39;39;68;22;10;99;16
83;12;63;27;63;82;96;20
34;59;80;24;80;51;15;13
56;70;30;75;86;17;32;82
86;51;65;89;27;54;26;84
41;60;10;32;86;77;25;12
98;32;51;72;64;65;52;62
82;94;86;46;42;35;42;64
83;53;41;20;96;42;25;82
72;98;68;74;74;12;22;52
34;42;52;69;39;72;42;42
57;82;41;85;37;52;14;11
52;84;83;16;42;16;17;93
37;28;68;52;17;81;32;84
34;88;66;35;75;29;37;42
12;99;47;60;98;81;97;66
43;20;20;89;42;41;75;35
93;29;41;57;89;72;16;55
62;87;67;17;59;53;10;38
55;73;79;83;86;69;15;37
16;39;85;12;29;80;30;26
26;26;68;74;88;88;80;36
65;13;59;30;34;69;15;58
28;73;62;25;64;28;46;39
14;67;89;25;85;46;24;59
71;45;26;86;22;90;18;95
99;63;32;45;38;35;90;51
46;86;25;58;37;22;25;31
18;87;50;56;38;66;20;36
46;55;81;32;80;50;41;69
36;17;80;84;43;89;31;20
37;42;26;66;51;95;79;86
75;62;89;89;58;10;67;63
44;23;36;23;68;87;62;74
28;43;91;26;22;84;85;25
64;81;88;45;82;49;86;38
17;65;50;56;11;90;12;61
85;45;95;96;34;98;91;66
58;50;39;84;94;56;17;81
89;35;96;73;76;21;47;43
87;97;91;98;54;85;67;33
61;53;25;38;41;80;54;72
26;36;35;47;77;68;92;95
81;48;26;49;18;98;99;83
54;42;28;40;10;42;60;62
36;27;91;53;26;94;64;52
84;56;24;90;72;72;15;51
10;10;13;66;14;31;34;98
75;56;32;38;91;64;42;97
70;44;97;39;96;63;46;41
75;46;40;80;68;86;75;45
33;32;14;34;88;23;56;15
95;31;86;37;41;83;58;97
47;22;28;38;19;91;33;27
80;60;91;57;38;95;84;83
62;42;76;37;19;74;89;94
47;59;42;17;66;59;92;92
84;80;91;61;61;78;62;80
34;83;41;59;37;85;31;76
34;20;83;71;46;94;84;47
81;22;29;75;86;17;78;40
78;34;86;87;54;14;25;15
59;53;93;54;10;28;29;85
97;56;30;90;53;91;77;99
29;35;85;76;74;54;41;90
23;83;36;90;70;73;81;95
26;48;59;14;18;57;40;32
83;53;34;57;31;46;87;64
13;68;56;18;60;94;11;88
95;52;77;50;86;11;87;91
28;60;90;89;37;70;50;87
80;14;77;34;81;91;42;14
28;13;42;14;40;71;97;93
99;82;53;53;61;26;44;13
87;90;10;39;23;89;96;91
32;33;57;55;25;46;16;63
75;36;84;29;94;15;11;25
56;79;51;10;50;84;10;24
74;14;91;37;24;55;17;16
46;76;36;67;11;38;42;43
93;64;60;67;99;46;40;73
26;10;10;40;53;32;79;85
33;30;23;70;46;15;48;35
37;44;90;18;21;96;15;66
31;95;63;56;92;66;51;77
98;63;62;20;23;71;36;14
78;28;75;11;37;58;21;80
20;28;95;99;54;23;24;28
46;28;91;78;55;97;81;52
17;41;88;56;63;60;55;21
31;97;24;21;22;36;86;16
78;98;20;16;77;45;20;38
23;75;46;36;34;11;90;15
24;11;10;80;94;90;22;27
54;95;84;43;26;92;31;29
20;27;53;54;24;62;47;15
71;98;51;50;72;80;91;48
38;88;62;51;70;77;38;47
26;94;44;80;51;93;86;81
93;38;21;38;51;16;72;75
84;85;83;64;84;53;47;37
87;62;40;26;81;32;85;23
65;39;50;13;15;68;92;74
62;13;57;41;25;60;48;49
11;20;77;35;79;41;64;27
19;55;82;49;20;26;56;45
80;81;42;41;59;65;98;73
83;42;10;91;76;91;45;25
16;55;21;83;40;23;38;67
59;94;77;68;94;16;54;51
74;50;55;39;16;84;23;15
24;63;76;42;81;19;40;67
92;44;82;86;10;36;86;92
41;81;57;26;76;44;18;93
80;18;97;78;44;57;45;33
57;19;86;40;48;70;25;46
28;52;66;60;28;90;55;64
47;24;27;96;44;78;31;24
18;76;93;28;25;10;79;78
55;82;56;86;35;61;76;64
34;76;62;31;79;47;61;98
51;37;61;41;88;39;39;85
50;59;67;85;45;22;63;20
74;32;77;54;44;48;51;33
76;80;39;57;96;74;49;37
81;41;55;66;91;97;89;17
55;58;95;31;63;25;52;63
55;35;37;89;56;14;67;48
65;12;66;48;40;80;54;43
43;16;46;76;61;55;78;52
84;90;62;46;38;58;86;71
87;45;21;23;27;84;19;17
73;50;51;80;27;49;94;15
27;48;90;99;56;35;97;98
66;20;20;96;69;71;45;40
42;77;97;66;55;16;65;56
60;93;92;90;36;37;75;78
99;84;58;65;55;78;70;32
54;89;50;86;77;41;20;79
76;76;68;65;94;34;10;21
60;10;88;20;86;89;32;83
20;58;75;14;69;64;72;54
22;62;47;31;36;45;28;43
59;97;94;34;61;75;15;55
44;71;34;88;14;81;79;11
10;99;69;69;60;37;18;11
72;50;64;95;48;37;17;76
86;81;51;52;85;71;52;27
73;43;70;97;93;42;89;44
16;33;27;32;39;62;32;23
21;38;46;58;20;81;19;38
19;44;77;30;26;38;78;36
87;58;58;59;14;54;53;26
71;69;66;91;80;80;69;32
37;69;69;19;63;82;21;35
88;64;76;11;62;93;36;41
96;45;57;85;39;84;89;48
73;13;79;69;51;60;52;74
81;78;27;28;19;17;58;14
76;46;29;65;98;61;78;65
88;42;59;99;90;96;78;80
56;44;69;30;29;11;19;66
93;67;91;52;76;77;23;86
81;79;83;68;68;80;47;83
46;35;44;81;31;97;10;12
95;43;45;40;64;97;91;10
32;95;42;55;50;20;42;99
44;47;96;34;67;87;36;68
74;84;48;25;89;89;97;77
52;73;12;23;73;31;75;28
46;32;99;80;26;12;20;41
45;61;94;10;15;71;49;34
91;96;23;31;15;46;94;13
49;73;93;51;71;64;73;51
13;26;43;41;15;47;96;65
57;70;51;35;59;16;99;19
58;94;60;20;58;48;72;58
93;12;52;53;17;33;82;29
66;50;46;52;72;94;61;41
10;16;88;49;43;44;92;81
93;60;61;29;66;20;85;22
21;95;94;45;92;29;38;63
87;42;15;11;40;12;58;40
69;47;30;99;63;57;24;60
49;78;52;17;84;16;24;29
27;67;15;34;55;74;17;33
81;91;33;74;11;36;54;70
79;12;52;61;25;83;20;75
43;29;77;95;26;57;80;53
71;50;28;56;91;17;14;51
86;39;45;51;94;99;79;21
45;88;16;58;83;66;71;69
46;31;33;89;94;26;78;83
25;41;30;45;59;89;33;64
82;63;12;95;74;33;66;58
57;74;88;91;38;75;29;55
27;65;85;20;94;45;62;74
18;48;13;79;87;99;72;24
55;91;66;68;54;62;30;65
81;59;98;56;52;43;25;82
25;44;38;65;94;30;51;48
57;51;92;58;59;97;47;91
90;41;72;89;18;16;44;12
91;36;53;65;72;10;45;94
12;84;56;73;39;93;32;68
28;27;10;28;42;12;95;17
49;67;20;35;31;89;89;57
89;25;87;94;25;37;62;41
47;99;69;88;21;98;17;47
23;23;40;92;44;27;10;36
73;74;47;16;87;11;18;12
95;18;24;34;11;21;82;70
36;53;81;33;48;18;19;79
72;59;45;98;85;29;50;41
27;12;82;70;51;34;33;60
56;57;64;76;76;74;51;23
29;61;44;58;94;71;52;32
32;57;70;40;35;38;45;10
67;98;30;63;12;62;34;66
78;64;64;64;63;73;22;64
44;46;20;41;46;71;18;65
88;34;32;27;46;19;57;36
22;91;70;30;95;79;68;40
