7;25;28;21
49;14;23;38
17;3;14;29
48;21;31;22
35;37;32;41
25;23;31;25
48;41;2;35
23;25;44;13
46;34;1;29
49;33;20;26
50;20;49;10
39;23;10;25
17;23;33;40
20;18;2;21
8;1;37;33
32;33;18;18
4;24;44;41
24;25;20;45
5;33;43;4
24;34;48;38
33;4;6;10
42;38;42;20
17;26;37;50
38;36;21;45
35;34;16;50
49;18;23;50
34;29;42;2
33;20;38;32
50;28;13;32
1;44;38;15
20;42;7;8
38;16;9;2
4;22;46;42
29;28;48;5
39;11;42;24
14;3;3;32
50;26;35;33
12;2;27;25
9;6;42;24
33;39;17;14
27;8;4;41
5;37;27;10
49;39;8;38
25;1;48;38
14;49;13;8
39;47;7;25
9;21;48;7
19;46;17;28
9;25;7;42
9;8;42;33
29;11;50;26
8;15;42;25
13;16;44;30
27;19;38;8
28;29;31;2
27;13;14;14
49;23;9;45
26;44;12;18
35;2;34;14
13;24;16;7
8;1;3;23
28;48;46;5
21;30;39;27
43;35;40;12
10;5;13;49
13;27;5;49
22;45;24;46
30;24;26;1
15;30;8;21
38;6;8;23
26;36;16;6
1;23;24;15
23;8;38;16
40;41;38;50
44;31;7;11
26;15;17;40
28;22;13;18
16;38;2;11
35;39;4;28
35;47;24;25
31;12;46;15
16;46;16;44
43;7;17;18
24;28;18;20
42;10;18;28
48;48;14;32
19;16;20;39
29;30;40;35
23;39;4;26
13;44;4;11
40;14;17;16
44;37;28;14
31;3;36;45
16;49;31;21
17;14;18;34
32;47;48;17
16;11;48;8
13;37;23;32
41;32;13;15
35;47;20;30
47;15;29;12
42;19;41;34
39;37;25;2
3;31;45;20
30;42;21;35
15;48;27;43
4;3;23;11
38;35;8;6
31;48;23;1
4;12;17;36
35;4;40;3
19;11;22;27
5;33;24;48
46;10;47;29
37;35;33;1
44;38;17;46
25;34;15;18
42;40;18;1
25;30;16;25
19;11;3;10
34;40;12;20
32;4;2;7
4;32;20;10
25;25;6;33
33;14;14;12
28;40;44;3
37;36;9;31
33;40;50;19
34;36;10;30
6;4;47;11
24;30;15;22
9;11;35;50
33;39;27;7
8;39;20;39
18;26;4;19
44;38;36;22
41;28;35;22
18;17;41;9
7;49;48;31
20;10;28;23
20;18;45;29
3;44;31;48
11;47;22;5
21;9;17;40
27;48;40;21
29;40;22;23
1;24;20;18
37;25;49;16
25;12;30;23
7;41;49;10
37;13;32;46
30;30;44;1
46;37;2;16
6;37;5;24
50;35;25;31
46;26;2;45
14;15;14;43
19;2;49;42
41;49;41;24
6;38;14;50
3;40;10;17
48;29;2;21
20;2;8;1
21;33;11;32
22;18;27;6
9;40;8;46
8;12;22;16
34;10;23;8
33;29;20;17
23;44;8;20
49;16;28;19
36;29;46;20
7;50;40;2
49;8;30;2
42;14;23;38
32;27;20;21
20;48;33;31
18;48;47;40
32;39;6;38
3;34;34;5
24;20;38;10
50;50;15;10
11;14;6;34
36;47;17;48
11;23;46;23
36;9;41;33
32;19;43;17
39;1;5;18
19;46;31;41
6;30;45;42
26;23;9;26
35;48;47;4
50;42;10;5
20;38;22;44
19;8;25;45
25;7;19;34
33;45;36;42
1;34;16;8
49;4;1;12
5;7;10;48
47;16;1;49
28;21;23;25
39;8;19;10
24;50;33;15
19;46;15;29
23;2;44;31
11;48;44;12
45;46;30;43
7;3;49;14
32;23;13;35
30;42;50;28
31;25;25;1
50;24;44;33
10;19;16;25
13;38;13;46
45;28;50;13
1;20;2;24
9;2;50;25
4;33;18;17
35;15;14;45
47;34;43;31
31;26;4;34
12;50;27;18
16;24;22;42
11;41;38;10
18;10;25;4
36;17;40;16
20;16;9;8
22;38;31;43
47;8;11;25
18;11;1;13
29;30;27;7
33;29;45;43
40;50;19;2
45;38;4;38
17;14;13;20
50;7;13;44
46;35;33;13
35;36;6;11
35;1;4;44
33;14;30;14
50;16;10;44
49;10;17;28
14;34;31;9
8;36;8;3
4;28;13;5
17;25;30;24
50;47;21;10
42;49;43;39
34;15;29;4
32;1;43;14
28;45;10;17
4;27;37;46
9;19;13;5
41;24;44;26
3;6;24;19
2;14;15;1
35;9;18;46
26;44;21;50
6;7;23;46
21;13;1;4
37;24;42;5
10;43;14;13
44;42;30;22
21;50;9;30
36;39;49;22
10;34;27;46
10;32;1;8
47;30;24;5
28;48;35;33
35;30;5;35
34;12;12;21
16;17;37;9
27;9;36;24
31;20;7;36
8;20;50;47
28;12;1;14
36;8;2;49
9;12;4;47
43;48;50;4
30;34;11;23
3;46;14;5
37;23;12;39
50;31;45;12
50;35;5;27
3;34;40;25
46;35;14;46
15;48;37;37
48;8;15;2
22;14;13;26
43;43;20;2
34;21;29;15
15;16;46;38
6;37;47;32
43;31;32;24
22;40;42;40
7;49;37;49
38;31;8;15
40;39;41;30
19;22;16;2
29;6;37;5
5;23;48;25
4;6;39;40
27;45;32;32
25;39;19;11
20;38;7;25
27;32;2;6
31;41;10;1
29;9;4;20
27;9;27;12
45;49;49;39
27;32;43;44
10;30;7;42
29;19;32;3
26;42;15;45
7;14;38;45
38;9;11;9
42;33;7;7
26;19;26;36
17;25;13;44
48;26;17;32
28;1;10;28
27;14;43;46
2;24;12;9
23;48;23;17
11;30;46;48
6;31;24;36
10;25;39;14
16;1;33;28
8;14;49;1
17;43;39;5
10;35;15;28
3;7;16;8
37;3;3;47
31;30;1;39
9;48;2;42
39;27;30;25
48;18;20;15
50;33;48;20
10;5;8;50
14;46;38;41
25;19;28;34
47;33;12;33
5;50;50;19
26;3;31;31
49;27;16;46
20;25;15;39
20;28;7;39
5;13;38;3
46;7;47;5
7;13;6;34
13;17;9;7
18;37;46;1
9;16;6;14
37;1;7;3
34;9;10;30
11;10;32;5
2;47;40;34
5;50;12;38
11;4;38;31
25;29;48;24
10;34;12;22
28;7;20;21
16;25;25;38
8;5;31;19
3;10;8;26
35;24;26;5
7;30;42;24
16;48;31;19
18;36;46;34
33;36;32;1
27;22;35;7
22;18;8;38
36;11;31;34
2;49;40;29
46;18;37;36
20;45;42;48
33;44;50;22
15;45;40;50
34;50;38;18
25;6;40;41
17;31;4;31
17;17;6;6
14;22;15;15
18;1;7;22
44;14;18;36
43;11;22;1
46;35;44;38
19;17;40;30
40;2;4;28
38;50;19;50
48;40;31;19
10;10;15;41
27;48;33;3
28;8;24;35
34;44;1;4
48;48;6;26
4;1;20;29
15;7;25;3
27;1;40;13
46;22;25;21
47;19;46;14
14;42;19;40
6;5;27;7
50;11;14;4
19;4;20;6
13;16;25;25
32;49;38;17
48;32;43;11
37;47;38;30
43;33;43;19
2;11;45;3
49;43;40;49
35;5;39;1
14;7;24;40
28;31;16;35
49;2;33;38
38;9;29;10
26;38;1;45
32;9;43;28
11;4;20;3
15;10;17;15
19;20;27;50
43;5;27;33
33;44;7;41
38;29;24;46
43;23;13;14
16;1;34;31
27;7;32;26
26;9;3;42
21;27;43;19
44;4;24;48
16;12;30;22
38;24;4;27
18;42;39;21
50;19;28;14
27;42;36;21
42;38;38;40
32;11;22;3
35;2;37;33
50;37;29;2
43;22;2;23
2;41;31;32
15;49;7;41
45;48;29;14
41;28;19;28
32;6;20;41
17;11;7;1
7;4;11;9
49;46;7;30
24;22;14;30
30;43;31;44
15;4;18;6
14;33;1;5
1;34;14;5
48;3;4;12
6;14;19;32
5;20;41;13
47;27;29;9
41;45;46;44
42;20;50;2
16;39;26;41
20;39;38;20
39;18;2;31
11;30;30;30
7;47;42;2
29;21;6;17
35;29;47;38
24;33;26;49
48;19;9;48
23;15;5;10
15;40;48;24
8;44;13;28
13;44;27;42
22;9;11;4
46;6;41;26
50;4;15;45
49;11;44;12
28;48;6;15
17;40;13;6
18;24;10;21
17;48;49;7
17;29;44;49
19;2;36;14
3;30;5;40
38;35;31;11
22;44;31;7
1;21;33;42
1;11;23;7
25;8;21;22
26;34;1;13
2;7;41;41
13;45;2;29
14;13;1;42
31;40;32;11
20;23;27;24
16;43;28;28
46;22;6;47
47;24;34;42
27;36;12;41
3;9;13;20
30;33;29;14
37;23;50;8
49;50;15;9
37;33;23;7
26;12;32;50
13;9;46;46
42;25;17;30
48;50;3;29
33;48;43;2
5;11;44;24
9;6;49;19
7;47;29;33
8;3;22;9
33;45;34;39
5;37;27;44
6;7;40;12
33;27;49;26
27;9;11;14
48;48;42;3
45;23;12;9
41;47;7;6
12;21;3;27
50;22;31;4
36;44;20;45
26;5;48;47
30;37;6;13
3;30;47;8
33;14;14;48
28;10;26;13
44;38;4;19
19;37;22;44
15;50;24;16
25;46;2;20
35;44;37;31
23;22;9;21
5;13;37;6
36;50;17;37
27;35;8;46
38;33;49;27
15;47;26;42
31;32;25;31
16;49;29;45
44;24;16;49
36;8;2;36
1;6;9;29
2;48;9;21
24;4;25;30
49;3;46;29
32;16;30;11
43;48;39;50
10;18;47;45
7;29;50;12
27;17;30;16
21;40;32;1
32;41;23;17
23;44;4;30
8;5;40;13
14;41;46;39
8;30;13;10
22;27;3;1
38;3;45;7
5;42;39;32
3;7;10;30
15;30;14;5
49;15;18;19
26;47;12;26
50;42;42;18
6;16;44;42
14;35;42;21
6;34;22;42
35;38;46;12
2;3;16;21
37;32;6;30
25;42;10;1
6;13;5;48
13;36;20;15
23;28;1;33
4;27;7;8
33;25;37;29
41;20;31;27
5;10;35;30
6;14;49;49
18;27;15;24
41;22;13;36
5;27;8;40
31;19;31;44
18;33;16;20
31;36;49;42
31;50;44;1
6;40;7;9
14;48;12;39
3;9;26;38
33;43;50;13
45;20;15;14
33;36;27;28
32;46;40;36
38;43;14;21
9;25;9;32
42;8;20;36
2;50;14;9
9;5;27;39
24;28;32;15
16;38;31;27
27;9;50;20
28;39;40;20
50;33;45;47
15;42;14;6
23;32;17;22
15;3;7;14
34;46;47;38
28;36;6;21
48;46;5;9
50;11;23;27
5;44;7;44
49;33;21;45
46;19;37;26
23;13;29;41
43;49;3;9
28;29;8;26
6;42;42;8
16;5;30;24
27;44;22;9
49;37;11;40
7;46;30;49
16;3;33;3
17;9;36;46
45;15;41;14
31;28;48;44
45;35;33;5
28;42;2;11
1;16;13;6
26;42;35;46
44;5;17;40
14;45;11;48
33;44;18;21
48;22;17;9
17;8;7;13
16;5;16;16
36;41;2;48
13;36;16;5
2;25;30;43
44;12;15;3
24;17;32;12
40;40;44;9
44;17;15;10
8;46;42;21
23;40;39;27
28;50;44;8
15;8;8;3
21;49;14;25
36;50;7;23
36;31;15;3
20;21;13;20
2;19;24;16
5;1;40;50
11;21;46;10
19;48;34;12
22;16;42;43
27;14;20;9
7;32;8;32
29;41;2;46
2;33;6;23
19;7;50;35
41;28;15;3
37;2;45;32
31;34;33;8
42;45;38;5
10;19;26;48
44;29;28;27
35;27;45;50
20;16;25;3
21;32;32;37
34;36;35;40
6;50;13;11
12;12;50;7
15;17;3;28
49;41;16;22
42;34;9;13
42;42;20;3
38;20;9;33
38;7;35;10
9;47;38;15
32;7;11;27
34;19;36;46
18;9;35;25
15;50;13;28
49;12;16;7
5;11;43;49
36;15;43;45
50;11;32;23
5;45;9;31
42;42;33;20
12;32;7;5
36;24;6;25
41;15;1;26
14;3;28;4
24;13;7;21
34;21;49;42
30;18;47;17
23;27;40;1
26;6;8;4
50;12;21;7
5;11;37;27
11;18;26;19
45;2;11;35
24;33;26;39
17;1;35;1
22;6;3;3
48;16;21;36
38;50;30;38
12;16;8;16
35;19;24;25
45;18;2;35
23;44;44;42
36;9;34;4
6;42;5;7
3;2;21;9
16;26;36;13
15;48;17;15
9;1;43;37
28;3;13;39
27;21;30;16
18;29;44;50
15;27;40;33
47;10;48;41
25;1;33;5
36;21;4;18
35;16;14;18
18;41;36;41
13;11;4;8
28;43;35;2
22;44;46;15
18;24;2;29
27;3;4;2
39;10;9;11
33;37;29;47
41;49;2;2
29;36;12;6
20;34;12;23
26;13;32;38
22;40;9;44
18;32;2;34
44;9;37;50
14;10;2;34
19;35;38;9
27;20;30;37
48;18;28;36
5;47;11;16
8;10;48;37
28;18;7;46
2;20;20;11
14;42;25;23
38;46;9;31
37;12;45;4
13;22;49;17
35;5;16;47
2;42;16;16
43;36;38;24
37;7;2;31
34;8;26;39
34;33;39;23
35;41;14;5
41;49;9;18
38;18;42;49
31;1;22;35
30;45;18;21
45;12;6;34
36;26;3;40
45;32;46;4
13;49;37;47
23;5;40;40
24;1;13;16
48;21;8;19
36;5;48;10
47;34;8;33
29;17;41;46
34;6;18;7
40;23;7;48
50;40;10;24
43;7;15;47
41;43;3;50
38;32;40;23
5;4;48;17
41;21;50;21
26;19;7;23
34;23;46;35
6;5;9;27
42;6;17;17
35;39;16;27
12;19;1;7
19;34;50;42
26;39;19;16
33;31;45;2
2;50;22;16
11;29;46;30
17;23;5;30
1;18;5;38
18;22;21;28
48;13;24;36
1;27;13;48
15;45;16;30
32;8;29;32
5;4;41;21
37;17;14;39
5;32;44;26
29;5;25;3
13;25;16;34
8;21;3;26
47;24;49;46
46;48;40;28
34;24;27;8
28;20;26;13
16;50;11;5
39;14;3;15
2;12;19;46
5;37;35;22
14;6;22;1
30;12;15;36
27;44;27;2
13;7;4;27
8;43;6;16
36;25;8;41
8;43;18;42
18;27;6;15
35;3;41;14
44;5;7;12
27;23;20;18
46;19;3;5
40;32;17;4
19;36;30;42
23;28;41;24
5;16;14;48
25;45;1;47
37;5;2;46
12;19;49;10
28;21;9;8
29;9;23;11
28;42;3;27
5;24;5;46
41;42;23;15
12;40;37;16
7;41;48;29
28;39;32;37
36;42;42;36
26;25;4;42
45;35;9;48
24;46;50;46
43;2;21;36
2;33;46;5
13;31;6;13
12;23;22;4
9;33;49;32
13;18;18;14
29;27;11;47
47;35;28;48
21;14;23;17
34;10;18;20
2;45;39;18
49;40;8;15
8;50;8;39
44;3;20;20
48;31;50;47
49;25;22;1
6;15;39;13
22;47;9;11
37;37;25;25
5;43;10;12
2;15;9;16
37;25;16;3
46;27;46;20
6;29;37;9
5;30;1;22
44;35;2;3
19;12;46;42
28;45;45;17
6;19;7;40
32;36;12;50
11;4;2;7
41;8;26;5
19;49;43;15
46;47;31;30
27;32;22;40
11;34;47;20
10;5;45;42
3;31;10;10
18;20;1;31
35;17;3;21
22;27;39;39
19;7;17;33
23;35;40;50
50;19;32;17
21;28;39;29
34;19;21;1
32;32;11;17
26;22;10;18
21;30;3;14
4;42;27;34
22;11;39;10
34;39;3;45
29;8;31;24
42;44;20;48
43;45;23;42
38;5;45;41
14;20;34;25
40;27;25;31
28;10;27;6
11;44;22;29
33;26;45;7
26;7;26;5
29;18;19;10
34;27;44;3
23;2;36;39
6;19;3;7
29;40;38;47
3;10;40;16
35;21;16;35
28;35;48;3
29;21;16;21
45;27;45;20
12;15;34;8
37;12;2;47
27;48;24;44
39;19;11;43
19;46;15;11
29;43;23;27
14;34;37;17
40;29;5;21
13;18;45;4
36;21;45;32
38;4;21;24
45;38;46;27
49;7;49;26
39;35;2;2
17;13;33;22
43;5;48;20
37;27;6;4
43;41;26;18
47;41;30;25
7;24;21;46
38;27;31;49
8;32;32;32
29;36;50;18
15;3;37;34
9;3;8;49
27;19;22;19
36;26;26;48
16;34;45;44
42;3;15;21
17;20;9;37
22;31;36;36
22;41;8;27
2;22;24;12
37;28;1;25
32;7;37;1
11;19;41;33
3;8;15;42
11;31;2;2
7;43;2;34
43;49;15;18
3;33;3;9
29;27;15;40
40;43;20;37
7;8;13;28
7;1;38;40
44;14;8;37
33;20;18;12
31;34;22;21
40;50;35;35
40;13;49;33
35;5;4;21
49;45;1;4
44;30;22;25
31;26;38;1
12;41;15;1
33;45;30;32
27;24;21;28
14;15;18;10
50;24;35;2
31;50;9;11
17;32;5;44
34;17;42;18
28;8;13;29
25;38;40;26
14;11;26;25
44;14;6;46
42;49;22;43
42;21;6;41
7;29;46;9
48;7;34;12
42;48;38;4
30;11;11;9
31;20;45;10
29;22;2;32
49;32;20;4
22;37;47;20
11;7;14;24
42;10;19;6
12;27;39;9
23;36;31;32
32;32;14;21
44;35;19;26
44;8;50;17
30;29;45;20
36;10;45;22
40;43;41;31
6;35;33;21
37;12;49;22
5;48;15;42
33;5;3;23
9;6;20;37
43;27;46;24
28;46;18;42
14;30;23;49
23;3;10;26
11;18;39;25
30;41;36;16
47;43;45;9
20;36;15;31
2;38;43;12
45;8;17;47
34;22;12;35
47;34;4;47
44;45;31;26
43;43;11;6
18;2;11;15
20;22;50;8
40;20;35;23
32;14;30;32
38;28;15;24
38;7;13;10
3;3;9;45
48;38;35;28
20;46;25;14
15;9;41;17
34;9;45;49
10;48;41;41
22;14;43;31
38;19;26;19
40;48;38;37
29;43;21;15
22;45;34;19
11;21;11;40
44;23;28;35
13;45;46;36
37;28;24;13
7;4;49;4
15;47;26;32
31;12;25;45
49;42;30;28
48;27;50;16
15;50;32;7
45;3;2;3
4;26;46;10
25;8;9;39
3;48;2;19
31;16;37;7
36;29;32;4
43;19;21;34
18;4;11;39
18;12;14;10
42;1;41;4
21;11;39;31
40;41;1;12
28;50;26;9
42;48;18;16
8;37;40;38
5;4;9;26
35;37;44;25
40;26;6;12
19;32;2;44
39;12;26;37
34;28;38;13
19;36;21;25
9;11;35;30
29;36;19;1
12;46;17;11
3;38;6;37
6;21;1;12
21;28;14;38
16;39;49;45
40;3;33;44
11;42;41;34
31;38;1;42
10;13;10;44
17;39;23;31
48;21;47;17
43;3;39;27
41;46;47;41
23;12;37;12
18;14;8;22
19;49;15;14
46;41;43;6
41;18;16;22
46;43;10;48
24;49;40;37
49;31;19;44
15;17;46;26
17;49;4;18
26;46;27;6
44;18;14;46
45;6;45;2
15;38;49;3
26;27;15;37
15;19;12;1
12;4;21;35
14;34;8;22
1;26;7;42
47;13;42;44
5;22;29;31
38;18;6;9
45;26;29;8
43;6;5;45
21;27;30;32
3;48;7;32
50;49;32;13
12;10;23;36
18;23;29;50
13;20;13;11
19;7;17;24
39;12;49;22
45;34;29;14
34;34;50;10
49;47;37;30
44;49;7;20
2;39;13;20
23;49;49;9
2;6;33;22
26;48;47;46
46;5;13;45
46;32;50;13
43;26;9;16
25;1;4;20
42;21;3;4
22;42;3;15
48;46;28;46
5;21;32;10
47;44;7;34
47;19;42;46
48;11;27;3
41;13;3;5
11;31;50;8
34;45;19;13
5;14;19;16
38;21;39;47
12;39;21;33
17;30;47;35
36;10;21;25
14;33;26;1
6;7;43;39
27;18;27;29
23;11;45;9
45;3;30;23
11;38;9;21
4;42;41;24
21;25;30;22
24;8;48;11
40;25;45;16
19;13;23;2
25;31;6;29
4;16;8;27
38;13;13;25
49;22;50;14
43;18;7;20
47;34;22;49
25;25;14;36
40;15;34;35
20;40;48;19
44;30;6;32
3;15;47;50
47;9;39;42
46;32;36;50
3;29;12;36
16;49;35;20
12;28;41;11
50;12;11;18
3;25;1;14
37;23;39;18
22;14;28;16
48;32;5;35
16;47;17;9
18;6;20;31
44;6;48;10
34;33;18;37
45;33;27;32
18;26;48;36
39;33;4;4
39;19;2;21
22;18;18;11
23;9;38;43
29;10;25;7
5;18;42;18
18;30;46;42
35;50;46;12
30;4;19;11
11;49;7;27
32;47;39;40
21;18;28;26
14;20;49;30
17;6;28;24
12;15;3;5
32;25;18;22
30;50;4;44
40;8;26;47
13;16;41;31
3;26;4;16
46;34;23;2
30;5;50;37
22;4;33;12
7;22;36;5
31;1;11;16
44;47;45;10
48;25;29;44
5;19;19;7
49;9;15;10
28;37;29;48
17;43;8;7
16;28;11;32
12;12;17;12
5;26;14;8
43;33;38;37
6;21;42;14
13;1;47;32
6;48;43;13
38;2;50;27
30;47;22;40
31;36;48;32
22;41;45;41
18;31;46;13
3;32;45;20
26;18;45;32
45;46;12;2
29;15;10;4
34;18;12;17
12;28;44;36
3;50;39;25
39;46;50;20
10;23;48;49
30;12;20;14
34;26;19;44
25;1;28;45
8;20;21;8
48;30;5;39
42;28;48;18
48;1;16;23
7;28;14;14
15;22;3;19
45;43;11;41
4;49;26;23
20;37;24;43
32;19;48;50
49;8;31;45
38;17;45;48
27;8;14;14
7;41;18;26
48;42;34;5
15;16;12;34
40;31;1;32
18;49;9;18
42;19;50;37
27;12;50;29
21;41;35;20
45;13;47;23
49;29;20;24
13;15;28;42
46;22;21;34
45;10;5;47
10;5;48;34
48;42;38;17
27;24;19;20
46;17;4;4
14;43;13;40
37;33;37;38
10;28;4;38
47;19;11;13
30;20;18;15
46;23;45;34
24;12;46;48
47;5;35;26
27;47;10;35
50;17;13;29
12;9;46;36
16;47;44;8
4;28;18;49
41;11;15;33
50;42;25;50
38;40;49;43
34;43;18;19
46;29;45;9
31;28;43;45
14;24;20;21
38;44;11;48
43;42;39;42
6;12;12;6
41;48;34;8
34;2;43;37
2;23;30;19
47;32;4;36
16;12;41;19
35;48;17;11
41;45;27;31
34;39;35;32
17;36;3;24
16;40;30;8
14;25;19;40
35;11;5;6
8;34;9;45
40;16;15;41
31;49;30;30
37;4;40;37
9;50;35;23
16;23;42;35
50;32;30;46
24;1;11;24
1;20;23;44
4;5;41;49
17;8;32;41
22;45;15;33
8;3;6;10
1;37;20;26
40;13;32;46
40;6;35;11
20;47;9;29
9;39;32;48
34;1;20;34
15;47;32;19
17;30;23;18
50;27;23;16
31;30;23;18
44;20;23;13
30;14;28;6
23;49;29;16
19;6;32;5
5;9;9;29
1;24;35;46
12;25;25;1
21;9;12;35
48;27;7;39
33;33;45;26
47;32;11;43
28;14;43;6
23;48;9;8
43;34;27;29
39;17;42;2
44;44;34;17
16;49;37;33
17;37;1;5
46;14;47;4
45;9;25;8
12;47;15;34
12;35;23;24
6;11;48;21
14;35;23;16
42;25;5;42
6;48;29;34
39;13;13;9
17;7;6;19
26;19;13;26
12;26;12;22
10;28;41;48
23;46;27;49
50;6;35;19
33;4;34;43
26;20;23;20
14;48;21;46
13;23;7;22
2;28;15;39
43;28;19;18
29;12;48;15
41;24;44;48
11;39;7;15
27;30;2;6
37;23;29;15
42;28;25;3
41;3;36;10
41;35;32;28
3;36;33;25
42;37;16;5
18;25;18;4
5;40;13;4
38;12;5;42
22;21;6;6
37;4;8;13
44;42;41;42
29;30;31;5
26;5;41;17
26;15;39;20
37;22;41;50
30;28;21;25
7;13;34;27
18;42;46;37
35;35;24;48
47;43;24;9
23;10;14;15
20;18;38;3
31;45;22;30
35;37;48;4
18;40;6;42
33;7;10;22
32;12;27;41
2;32;19;43
38;17;43;16
41;15;14;33
31;40;25;19
35;29;5;34
25;1;47;27
41;44;19;31
2;48;20;32
9;25;27;42
13;23;37;25
14;33;19;34
17;17;42;4
40;23;7;46
9;29;6;3
3;23;28;23
41;10;32;4
4;45;33;40
11;10;19;32
4;40;41;8
27;8;21;43
2;41;27;10
12;26;32;4
12;5;9;25
45;18;23;31
28;17;39;42
3;46;29;37
27;43;1;20
28;23;4;19
18;43;14;40
3;2;29;17
24;34;13;30
4;2;14;50
32;31;48;44
12;1;10;3
26;41;30;17
35;50;33;19
31;39;36;44
44;48;12;44
43;3;9;22
13;21;10;14
1;21;19;15
19;8;17;43
30;23;49;15
38;15;16;37
12;36;17;7
14;26;34;27
35;37;38;23
41;19;6;45
31;37;25;49
20;2;9;42
